2.0;1.0;25.0;6.0;5.0;1.0;8.0;0.0;7.0;3.0;3.0;0.0;6.0;2.0;0.0;14.0;3.0;1.0;38.21;4.5;47.2;14.0
2.0;0.0;20.0;9.0;8.0;1.0;6.0;1.0;6.0;2.0;2.0;0.0;8.0;1.0;0.0;6.0;6.0;1.0;30.74;5.07;49.6;17.7
2.0;0.0;20.0;9.0;8.0;1.0;6.0;1.0;6.0;2.0;2.0;0.0;8.0;1.0;0.0;6.0;6.0;1.0;28.73;5.13;47.7;19.2
2.0;0.0;20.0;9.0;8.0;1.0;6.0;1.0;6.0;2.0;2.0;0.0;8.0;1.0;0.0;6.0;6.0;1.0;34.6;4.9;48.9;18.5
2.0;0.0;20.0;9.0;8.0;1.0;6.0;1.0;6.0;2.0;2.0;0.0;8.0;1.0;0.0;6.0;6.0;1.0;37.08;5.22;49.4;18.9
2.0;0.0;20.0;9.0;8.0;1.0;6.0;1.0;6.0;2.0;2.0;0.0;8.0;1.0;0.0;6.0;6.0;1.0;28.26;4.89;50.6;17.2
2.0;0.0;20.0;9.0;8.0;1.0;6.0;1.0;6.0;2.0;2.0;0.0;8.0;1.0;0.0;6.0;6.0;1.0;28.58;5.34;49.5;18.2
2.0;1.0;20.0;9.0;8.0;1.0;8.0;1.0;6.0;2.0;2.0;0.0;6.0;1.0;0.0;7.0;6.0;1.0;30.35;4.39;52.0;17.8
2.0;1.0;20.0;9.0;8.0;1.0;8.0;1.0;6.0;2.0;2.0;0.0;6.0;1.0;0.0;7.0;6.0;1.0;35.39;4.54;51.2;17.5
2.0;1.0;20.0;9.0;8.0;1.0;8.0;1.0;6.0;2.0;2.0;0.0;6.0;1.0;0.0;7.0;6.0;1.0;30.96;4.65;52.3;17.4
1.0;0.0;28.0;25.0;21.0;4.0;4.0;1.0;4.0;10.0;9.0;1.0;8.0;6.0;0.0;6.0;15.0;4.0;31.26;4.19;49.19;18.32
1.0;0.0;28.0;25.0;21.0;4.0;4.0;1.0;4.0;10.0;9.0;1.0;8.0;6.0;0.0;6.0;15.0;4.0;34.05;4.1;50.17;17.56
1.0;1.0;28.0;25.0;21.0;4.0;4.0;1.0;4.0;9.0;9.0;0.0;9.0;5.0;0.0;7.0;15.0;4.0;24.03;4.09;49.87;18.81
1.0;1.0;28.0;25.0;21.0;4.0;4.0;1.0;4.0;9.0;9.0;0.0;9.0;5.0;0.0;7.0;15.0;4.0;27.57;4.27;49.83;19.25
2.0;0.0;23.0;14.0;11.0;3.0;5.0;0.0;5.0;1.0;1.0;0.0;9.0;3.0;1.0;13.0;8.0;2.0;40.69;5.2;48.7;19.8
2.0;0.0;23.0;14.0;11.0;3.0;5.0;0.0;5.0;1.0;1.0;0.0;9.0;3.0;1.0;13.0;8.0;2.0;44.24;5.2;50.6;18.8
2.0;1.0;25.0;14.0;11.0;3.0;5.0;0.0;5.0;1.0;1.0;0.0;8.0;2.0;1.0;14.0;9.0;2.0;36.79;4.6;50.1;19.1
2.0;1.0;25.0;14.0;11.0;3.0;5.0;0.0;5.0;1.0;1.0;0.0;8.0;2.0;1.0;14.0;9.0;2.0;38.95;4.6;51.5;18.1
