31
29,20,9,8,1,6,6,5,1,1,6,2,2,0,0,0,9,8,1,1,0,13,6,7,6,1,28.73,55979.77,5.13,47.7,19.2
29,20,9,8,1,6,6,5,1,1,6,2,2,0,0,0,9,8,1,1,0,13,6,7,6,1,34.6,70585.9,4.9,48.9,18.5
29,20,9,8,1,6,6,5,1,1,6,2,2,0,0,0,9,8,1,1,0,13,6,7,6,1,37.08,71039.16,5.22,49.4,18.9
29,20,9,8,1,6,6,5,1,1,6,2,2,0,0,0,9,8,1,1,0,13,6,7,6,1,28.26,57781.11,4.89,50.6,17.2
29,20,9,8,1,6,6,5,1,1,6,2,2,0,0,0,9,8,1,1,0,13,6,7,6,1,28.58,53466.33,5.34,49.5,18.2
29,20,9,8,1,8,6,5,1,1,6,2,2,0,0,2,7,6,1,1,0,14,7,7,6,1,30.35,69210.51,4.39,52,17.8
29,20,9,8,1,8,6,5,1,1,6,2,2,0,0,2,7,6,1,1,0,14,7,7,6,1,35.39,77977.39,4.54,51.2,17.5
29,20,9,8,1,8,6,5,1,1,6,2,2,0,0,2,7,6,1,1,0,14,7,7,6,1,30.96,66562.99,4.65,52.3,17.4
53,28,25,21,4,4,7,6,1,1,4,10,9,1,1,0,14,8,6,6,0,25,6,19,15,4,31.26,74600.18,4.19,49.19,18.32
53,28,25,21,4,4,7,6,1,1,4,10,9,1,1,0,14,8,6,6,0,25,6,19,15,4,34.05,83053.58,4.1,50.17,17.56
53,28,25,21,4,4,6,5,1,1,4,9,9,0,0,0,14,9,5,5,0,26,7,19,15,4,24.03,58745.34,4.09,49.87,18.81
53,28,25,21,4,4,6,5,1,1,4,9,9,0,0,0,14,9,5,5,0,26,7,19,15,4,27.57,64569.51,4.27,49.83,19.25
37,23,14,11,3,5,2,2,0,0,5,1,1,0,0,0,13,9,4,3,1,23,13,10,8,2,40.69,78252.76,5.2,48.7,19.8
37,23,14,11,3,5,2,2,0,0,5,1,1,0,0,0,13,9,4,3,1,23,13,10,8,2,44.24,85069.44,5.2,50.6,18.8
39,25,14,11,3,5,3,3,0,0,5,1,1,0,0,0,11,8,3,2,1,25,14,11,9,2,36.79,79974.15,4.6,50.1,19.1
39,25,14,11,3,5,3,3,0,0,5,1,1,0,0,0,11,8,3,2,1,25,14,11,9,2,38.95,84674.43,4.6,51.5,18.1
41,20,21,17,4,4,3,3,0,0,4,1,1,0,0,0,12,7,5,4,1,26,10,16,13,3,35.16,74813.62,4.7,46.2,14
41,20,21,17,4,4,3,3,0,0,4,1,1,0,0,0,12,7,5,4,1,26,10,16,13,3,35.45,86463.44,4.1,47.2,14.3
53,29,24,18,6,2,5,5,0,0,2,5,4,1,1,0,17,13,4,3,1,27,8,19,14,5,36.5,78502.23,4.65,49.32,18.35
53,29,24,18,6,2,5,5,0,0,2,5,4,1,1,0,17,13,4,3,1,27,8,19,14,5,39.07,84931.77,4.6,49.91,18.17
53,29,24,18,6,2,5,5,0,0,2,5,4,1,1,0,17,13,4,3,1,27,8,19,14,5,37.36,90023.48,4.15,48.91,19.75
53,29,24,18,6,2,5,5,0,0,2,5,4,1,1,0,17,13,4,3,1,27,8,19,14,5,39.67,95356.6,4.16,49.03,19.25
27,24,3,3,0,19,2,2,0,0,18,6,6,0,0,1,9,8,1,1,0,13,11,2,2,0,33.11,67852.55,4.88,47.1,20.8
27,24,3,3,0,19,2,2,0,0,18,6,6,0,0,1,9,8,1,1,0,13,11,2,2,0,35.66,74655.25,4.78,47.6,20.4
27,24,3,3,0,19,2,2,0,0,18,6,6,0,0,1,9,8,1,1,0,13,11,2,2,0,30.48,61721.68,4.94,48,20.5
27,24,3,3,0,19,2,2,0,0,18,6,6,0,0,1,9,8,1,1,0,13,11,2,2,0,38.45,81242.21,4.73,48.6,19.9
27,24,3,3,0,19,2,2,0,0,18,6,6,0,0,1,9,8,1,1,0,13,11,2,2,0,34.79,70960.7,4.9,47.2,19.7
27,24,3,3,0,19,2,2,0,0,18,6,6,0,0,1,9,8,1,1,0,13,11,2,2,0,34.15,72108.91,4.74,48.7,18.5
27,24,3,3,0,19,2,2,0,0,18,6,6,0,0,1,9,8,1,1,0,13,11,2,2,0,32.99,71166.68,4.64,47.5,20.4
27,24,3,3,0,19,2,2,0,0,18,6,6,0,0,1,9,8,1,1,0,13,11,2,2,0,28.32,59897.04,4.73,46.4,21
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,30.52,71520.42,4.27,50.3,19.1
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,29.27,71174.4,4.11,50.2,19.4
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,31.48,76574.4,4.11,50.5,18.5
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,34.09,84833.26,4.02,49.7,19.2
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,32.89,83686.27,3.93,49.8,19
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,33.04,77906.26,4.24,50.5,18.8
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,33.55,78856.7,4.25,49.6,19
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,30.52,69037.1,4.42,49.2,19.3
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,32.23,77660.05,4.15,50.1,17.7
27,24,3,3,0,26,0,0,0,0,18,4,4,0,0,9,10,9,1,1,0,13,11,2,2,0,31.06,74427.24,4.17,50.2,18.9
